name,company_number,jurisdiction_code,incorporation_date,dissolution_date,company_type,registry_url,branch,branch_status,inactive,current_status,created_at,updated_at,retrieved_at,opencorporates_url,previous_names,alternative_names,source,registered_address,registered_address_in_full,industry_codes,restricted_for_marketing,native_company_number
1 DREAM TRANSPORTATION LLC,46123949K,us_la,2024-09-20,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-09-25T11:49:12+00:00,2024-09-25T11:49:12+00:00,2024-09-25T01:15:43+00:00,https://opencorporates.com/companies/us_la/46123949K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-09-25T01:15:43+00:00'}",,,[],,
1 DRIVING SCHOOL LLC,46151446K,us_la,2024-10-10,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-10-16T11:42:47+00:00,2024-10-16T11:42:47+00:00,2024-10-16T00:49:57+00:00,https://opencorporates.com/companies/us_la/46151446K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-10-16T00:49:57+00:00'}",,,[],,
1 GARDEN LANE LLC,45781307K,us_la,2024-01-26,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-02-04T02:27:59+00:00,2024-10-08T10:37:49+00:00,2024-10-08T05:10:05+00:00,https://opencorporates.com/companies/us_la/45781307K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-10-08T05:10:05+00:00'}",,,[],,
1 GOD REVIVAL MINISTRY,46122905N,us_la,2024-09-20,,Non-Profit Corporation,,,,FALSE,Active   In Good Standing,2024-09-25T11:47:31+00:00,2024-09-25T11:47:31+00:00,2024-09-25T00:20:26+00:00,https://opencorporates.com/companies/us_la/46122905N,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-09-25T00:20:26+00:00'}",,,[],,
1 N ONLY RECORDS LLC,45962844K,us_la,2024-06-09,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-06-19T11:46:59+00:00,2024-06-19T11:46:59+00:00,2024-06-19T00:22:10+00:00,https://opencorporates.com/companies/us_la/45962844K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-06-19T00:22:10+00:00'}",,,[],,
1 STOP CONSTRUCTION MANAGEMENT SERVICES LLC,45934640Q,us_la,2024-05-09,,Limited Liability Company (Non-Louisiana),,F,branch of an out-of-jurisdiction company,FALSE,Active   In Good Standing,2024-05-24T23:52:38+00:00,2024-05-24T23:52:40+00:00,2024-05-24T05:06:38+00:00,https://opencorporates.com/companies/us_la/45934640Q,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-05-24T05:06:38+00:00'}","{'street_address': '3867 PLAZA TOWER DR., 1ST FLOOR', 'locality': 'BATON ROUGE', 'region': 'LA', 'postal_code': '70816', 'country': 'United States'}","3867 PLAZA TOWER DR., 1ST FLOOR, BATON ROUGE, LA, 70816",[],,
1 STOP FIREWORK SHOP LLC,45754431K,us_la,2024-01-11,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-01-25T03:48:34+00:00,2024-09-30T10:38:04+00:00,2024-09-30T07:44:57+00:00,https://opencorporates.com/companies/us_la/45754431K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-09-30T07:44:57+00:00'}",,,[],,
1 SUMMERHAVEN COURT LLC,46202744K,us_la,2024-11-14,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-11-20T11:32:51+00:00,2024-11-20T11:32:51+00:00,2024-11-20T01:00:55+00:00,https://opencorporates.com/companies/us_la/46202744K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-11-20T01:00:55+00:00'}",,,[],,
1 SWIFT SOLUTION LLC,46090323K,us_la,2024-08-26,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-09-04T11:49:36+00:00,2024-09-04T11:49:36+00:00,2024-09-04T00:39:07+00:00,https://opencorporates.com/companies/us_la/46090323K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-09-04T00:39:07+00:00'}",,,[],,
"1 TIME WALL PRINTS, LLC",46189921K,us_la,2024-11-06,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-11-13T11:32:32+00:00,2024-11-13T11:32:32+00:00,2024-11-13T00:43:13+00:00,https://opencorporates.com/companies/us_la/46189921K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-11-13T00:43:13+00:00'}",,,[],,
"1 WAY PROPERTIES OF HARVEY, LLC",45759898K,us_la,2024-01-18,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-01-25T03:51:42+00:00,2024-09-30T10:39:21+00:00,2024-09-30T08:28:19+00:00,https://opencorporates.com/companies/us_la/45759898K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-09-30T08:28:19+00:00'}",,,[],,
"10 - FEAUX SERVICES, INC.",46085137D,us_la,2024-08-23,,Business Corporation,,,,FALSE,Active   In Good Standing,2024-08-28T11:35:19+00:00,2024-08-28T11:35:19+00:00,2024-08-28T00:11:55+00:00,https://opencorporates.com/companies/us_la/46085137D,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-08-28T00:11:55+00:00'}",,,[],,
10 KEYS LLC,46046480K,us_la,2024-07-29,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-08-07T11:42:10+00:00,2024-08-07T11:42:11+00:00,2024-08-07T00:22:31+00:00,https://opencorporates.com/companies/us_la/46046480K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-08-07T00:22:31+00:00'}",,,[],,
10 POINT RENTALS LLC,45752305K,us_la,2024-01-09,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-01-25T03:47:38+00:00,2024-09-30T10:37:43+00:00,2024-09-30T07:32:02+00:00,https://opencorporates.com/companies/us_la/45752305K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-09-30T07:32:02+00:00'}",,,[],,
10 SCALE CONTRACTING LLC,45756205K,us_la,2024-01-12,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-01-25T03:49:18+00:00,2024-09-30T10:38:23+00:00,2024-09-30T07:58:59+00:00,https://opencorporates.com/companies/us_la/45756205K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-09-30T07:58:59+00:00'}",,,[],,
"10 SPINNAKER LANE, LLC",45944298K,us_la,2024-05-17,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-05-25T20:46:57+00:00,2024-05-25T20:46:57+00:00,2024-05-25T01:09:43+00:00,https://opencorporates.com/companies/us_la/45944298K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-05-25T01:09:43+00:00'}",,,[],,
10-10 LLC,46130882K,us_la,2024-09-24,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-10-03T02:52:36+00:00,2024-10-04T13:35:00+00:00,2024-10-04T00:44:34+00:00,https://opencorporates.com/companies/us_la/46130882K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-10-04T00:44:34+00:00'}",,,[],,
10-EIGHT OUTDOOR SERVICES LLC,46004219K,us_la,2024-06-27,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-07-03T11:38:43+00:00,2024-07-03T11:38:43+00:00,2024-07-03T01:14:28+00:00,https://opencorporates.com/companies/us_la/46004219K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-07-03T01:14:28+00:00'}",,,[],,
"100 FORD, LLC",45834126K,us_la,2024-02-28,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-03-17T07:32:03+00:00,2024-03-17T07:32:03+00:00,2024-03-17T03:18:06+00:00,https://opencorporates.com/companies/us_la/45834126K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-03-17T03:18:06+00:00'}",,,[],,
"100 HAMILTON, LLC",45875410K,us_la,2024-03-27,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-04-30T22:52:49+00:00,2024-04-30T22:52:49+00:00,2024-04-30T11:02:58+00:00,https://opencorporates.com/companies/us_la/45875410K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-04-30T11:02:58+00:00'}",,,[],,
"100 P ST. JOHN COURT , LLC",45970155K,us_la,2024-06-10,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-06-19T11:47:12+00:00,2024-06-19T11:47:12+00:00,2024-06-19T00:28:51+00:00,https://opencorporates.com/companies/us_la/45970155K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-06-19T00:28:51+00:00'}",,,[],,
"100 PIERRE, LLC",45895807K,us_la,2024-04-11,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-04-30T23:03:17+00:00,2024-04-30T23:03:17+00:00,2024-04-30T14:16:29+00:00,https://opencorporates.com/companies/us_la/45895807K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-04-30T14:16:29+00:00'}",,,[],,
100 PRODUCTIONS LLC,45869241K,us_la,2024-03-25,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-04-30T22:48:43+00:00,2024-04-30T22:48:43+00:00,2024-04-30T10:00:01+00:00,https://opencorporates.com/companies/us_la/45869241K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-04-30T10:00:01+00:00'}",,,[],,
100% CLEANING COMPANY LLC,45937832K,us_la,2024-05-15,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-05-25T20:45:42+00:00,2024-05-25T20:45:42+00:00,2024-05-25T00:25:21+00:00,https://opencorporates.com/companies/us_la/45937832K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-05-25T00:25:21+00:00'}",,,[],,
1000 BOURBON LLC,45890224K,us_la,2024-04-11,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-04-30T23:00:48+00:00,2024-04-30T23:00:48+00:00,2024-04-30T13:28:53+00:00,https://opencorporates.com/companies/us_la/45890224K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-04-30T13:28:53+00:00'}",,,[],,
1000 HOWARD MANAGING MEMBER LLC,46063767K,us_la,2024-08-07,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-08-14T12:04:54+00:00,2024-08-14T12:04:54+00:00,2024-08-14T00:56:32+00:00,https://opencorporates.com/companies/us_la/46063767K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-08-14T00:56:32+00:00'}",,,[],,
1000 HOWARD MASTER TENANT LLC,46063776K,us_la,2024-08-08,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-08-14T12:04:54+00:00,2024-08-14T12:04:54+00:00,2024-08-14T00:56:35+00:00,https://opencorporates.com/companies/us_la/46063776K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-08-14T00:56:35+00:00'}",,,[],,
1000 HOWARD SUBTENANT LLC,46095711K,us_la,2024-08-31,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-09-04T11:50:43+00:00,2024-09-04T11:50:43+00:00,2024-09-04T01:08:57+00:00,https://opencorporates.com/companies/us_la/46095711K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-09-04T01:08:57+00:00'}",,,[],,
"10020, LLC",45907730K,us_la,2024-04-18,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-05-24T23:33:35+00:00,2024-05-24T23:33:35+00:00,2024-05-24T01:14:42+00:00,https://opencorporates.com/companies/us_la/45907730K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-05-24T01:14:42+00:00'}",,,[],,
10022 CUYHANGA PKWY LLC,46178109K,us_la,2024-10-30,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-11-06T11:38:57+00:00,2024-11-06T11:38:57+00:00,2024-11-06T00:34:46+00:00,https://opencorporates.com/companies/us_la/46178109K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-11-06T00:34:46+00:00'}",,,[],,
"10042 FOURNIER, LLC",45945269K,us_la,2024-05-20,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-05-29T11:47:34+00:00,2024-10-31T12:02:35+00:00,2024-05-29T00:23:03+00:00,https://opencorporates.com/companies/us_la/45945269K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-05-29T00:23:03+00:00'}",,,[],,
1009 MCDERMOTT HOLDINGS LLC,45823910K,us_la,2024-02-23,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-03-03T00:45:26+00:00,2024-08-25T12:15:37+00:00,2024-08-25T09:17:31+00:00,https://opencorporates.com/companies/us_la/45823910K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-08-25T09:17:31+00:00'}",,,[],,
1009 MCDERMOTT LLC,45764639K,us_la,2024-01-18,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-01-25T03:53:18+00:00,2024-09-30T10:40:15+00:00,2024-09-30T08:56:27+00:00,https://opencorporates.com/companies/us_la/45764639K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-09-30T08:56:27+00:00'}",,,[],,
100X RENTALS LLP,45907746Y,us_la,2024-04-18,,Registered Limited Liability Partnership,,,,FALSE,Active,2024-05-24T23:36:35+00:00,2024-05-24T23:36:35+00:00,2024-05-24T01:29:50+00:00,https://opencorporates.com/companies/us_la/45907746Y,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-05-24T01:29:50+00:00'}",,,[],,
"101 FINLAND PLACE, LLC",46183260K,us_la,2024-11-01,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-11-06T11:39:44+00:00,2024-11-06T11:39:45+00:00,2024-11-06T00:58:42+00:00,https://opencorporates.com/companies/us_la/46183260K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-11-06T00:58:42+00:00'}",,,[],,
"101 PHILIP STREET, LLC",46190639K,us_la,2024-11-07,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-11-13T11:32:38+00:00,2024-11-13T11:32:38+00:00,2024-11-13T00:46:31+00:00,https://opencorporates.com/companies/us_la/46190639K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-11-13T00:46:31+00:00'}",,,[],,
101 PIPER CREST LLC,46068975K,us_la,2024-08-13,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-08-21T11:37:10+00:00,2024-08-21T11:37:10+00:00,2024-08-21T00:31:15+00:00,https://opencorporates.com/companies/us_la/46068975K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-08-21T00:31:15+00:00'}",,,[],,
101 TOBACCO SHOP INC,46118827D,us_la,2024-09-16,,Business Corporation,,,,FALSE,Active   In Good Standing,2024-09-25T11:45:17+00:00,2024-09-25T11:45:17+00:00,2024-09-25T00:10:55+00:00,https://opencorporates.com/companies/us_la/46118827D,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-09-25T00:10:55+00:00'}",,,[],,
1010 BEAUTY STUDIO LLC,45750111K,us_la,2024-01-16,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-01-25T03:46:44+00:00,2024-09-30T10:37:24+00:00,2024-09-30T07:19:56+00:00,https://opencorporates.com/companies/us_la/45750111K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-09-30T07:19:56+00:00'}",,,[],,
"1013 WS3, LLC",46175660K,us_la,2024-10-28,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-11-06T11:38:33+00:00,2024-11-06T11:38:33+00:00,2024-11-06T00:22:56+00:00,https://opencorporates.com/companies/us_la/46175660K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-11-06T00:22:56+00:00'}",,,[],,
"10139 HAMMOND STREET, LLC",46151480K,us_la,2024-10-09,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-10-16T11:42:47+00:00,2024-10-16T11:42:47+00:00,2024-10-16T00:49:59+00:00,https://opencorporates.com/companies/us_la/46151480K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-10-16T00:49:59+00:00'}",,,[],,
1018 S MIRE LLC,46066623K,us_la,2024-08-12,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-08-21T11:36:55+00:00,2024-08-21T11:36:55+00:00,2024-08-21T00:21:40+00:00,https://opencorporates.com/companies/us_la/46066623K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-08-21T00:21:40+00:00'}",,,[],,
1019 INVESTMENT PROPERTIES LLC,45948709K,us_la,2024-05-22,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-05-29T11:48:13+00:00,2024-05-29T11:48:14+00:00,2024-05-29T00:44:47+00:00,https://opencorporates.com/companies/us_la/45948709K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-05-29T00:44:47+00:00'}",,,[],,
101DESIGN LLC,46115410K,us_la,2024-09-15,,Limited Liability Company,,,,FALSE,Active   In Good Standing,2024-09-25T11:47:59+00:00,2024-09-25T11:47:59+00:00,2024-09-25T00:33:35+00:00,https://opencorporates.com/companies/us_la/46115410K,[],[],"{'publisher': 'Louisiana Secretary Of State, Commercial Division', 'url': 'https://coraweb.sos.la.gov/commercialsearch/commercialsearch.aspx', 'retrieved_at': '2024-09-25T00:33:35+00:00'}",,,[],,
"&PARTNERS, LLC",202401589FC,us_me,2024-06-28,,LIMITED LIABILITY COMPANY DOING BUSINESS IN MAINE,,F,branch of an out-of-jurisdiction company,FALSE,Good Standing,2024-07-09T15:06:58+00:00,2024-07-09T15:07:06+00:00,2024-07-08T00:00:00+00:00,https://opencorporates.com/companies/us_me/202401589FC,[],"[{'company_name': '&PARTNERS (ME), LLC', 'type': 'trading'}]","{'publisher': 'Maine Bureau of Corporations, Elections and Commissions', 'url': 'https://icrs.informe.org/nei-sos-icrs/ICRS', 'retrieved_at': '2024-07-08T00:00:00+00:00'}","{'street_address': '3 CHASE AVENUE', 'locality': 'AUGUSTA', 'region': 'ME', 'postal_code': '04330', 'country': 'US'}","3 CHASE AVENUE, AUGUSTA, ME, 04330",[],,202401589FC
